user_id,attraction_id,ratings,flag,city
2,29,5,F,cairo
2,41,5,F,cairo
2,47,5,F,cairo
2,48,5,F,cairo
2,49,5,F,cairo
2,50,5,F,cairo
2,51,5,F,cairo
2,52,5,F,cairo
2,53,5,F,cairo
2,54,5,F,cairo
2,55,5,F,cairo
2,56,5,F,giza
2,57,5,F,luxor
2,58,5,F,cairo
2,60,5,F,cairo
2,61,5,F,cairo
2,62,5,F,giza
2,63,5,F,cairo
2,64,5,F,cairo
2,65,5,F,cairo
2,66,5,F,cairo
2,68,5,F,cairo
2,69,5,F,cairo
2,70,5,F,cairo
2,71,5,F,cairo
2,72,5,F,cairo
2,73,5,F,cairo
2,75,5,F,Alexandria
2,76,5,F,Alexandria
2,77,5,F,cairo
2,78,5,F,cairo
2,79,5,F,giza
2,81,5,F,cairo
2,82,5,F,cairo
2,83,5,F,cairo
2,135,5,F,cairo
2,177,5,F,cairo
2,204,5,F,cairo
2,208,5,F,cairo
2,213,5,F,cairo
2,214,5,F,cairo
2,217,5,F,giza
2,218,5,F,cairo
2,224,5,F,cairo
2,227,5,F,cairo
2,229,5,F,cairo
2,230,5,F,cairo
2,233,5,F,cairo
2,235,5,F,cairo
2,236,5,F,cairo
2,237,5,F,cairo
2,239,5,F,cairo
2,240,5,F,giza
2,241,5,F,giza
2,247,5,F,giza
2,248,5,F,cairo
2,267,5,F,sharm el sheikh
2,271,5,F,sharm el sheikh
2,280,5,F,sharm el sheikh
2,286,5,F,sharm el sheikh
2,288,5,F,luxor
2,291,5,F,luxor
2,326,5,F,fayoum
2,328,5,F,fayoum
2,338,5,F,alexandria
2,339,5,F,alexandria
2,342,5,F,alexandria
2,344,5,F,alexandria
2,346,5,F,alexandria
2,359,5,F,alexandria
2,364,5,F,alexandria
2,376,5,F,alexandria
2,389,5,F,alexandria
2,396,5,F,alexandria
2,400,5,F,alexandria
2,409,5,F,hurghada
2,410,5,F,hurghada
2,429,5,F,hurghada
2,431,5,F,hurghada
2,432,5,F,hurghada
3,3,5,F,cairo
3,4,5,F,cairo
3,6,5,F,cairo
3,8,5,F,cairo
3,9,5,F,cairo
3,11,5,F,cairo
3,13,5,F,cairo
3,14,5,F,cairo
3,15,5,F,cairo
3,16,5,F,cairo
3,17,5,F,cairo
3,18,5,F,cairo
3,21,5,F,cairo
3,23,5,F,cairo
3,26,5,F,cairo
3,30,5,F,cairo
3,35,5,F,cairo
3,36,5,F,cairo
3,37,5,F,cairo
3,39,5,F,cairo
3,41,5,F,cairo
3,44,5,F,cairo
3,45,5,F,cairo
3,47,5,F,cairo
3,48,5,F,cairo
3,49,5,F,cairo
3,50,5,F,cairo
3,51,5,F,cairo
3,52,5,F,cairo
3,53,5,F,cairo
3,54,5,F,cairo
3,55,5,F,cairo
3,56,5,F,giza
3,57,5,F,luxor
3,58,5,F,cairo
3,60,5,F,cairo
3,61,5,F,cairo
3,62,5,F,giza
3,63,5,F,cairo
3,64,5,F,cairo
3,65,5,F,cairo
3,66,5,F,cairo
3,68,5,F,cairo
3,69,5,F,cairo
3,70,5,F,cairo
3,71,5,F,cairo
3,72,5,F,cairo
3,73,5,F,cairo
3,75,5,F,Alexandria
3,76,5,F,Alexandria
3,77,5,F,cairo
3,78,5,F,cairo
3,81,5,F,cairo
3,82,5,F,cairo
3,83,5,F,cairo
3,84,5,F,cairo
3,86,5,F,cairo
3,87,5,F,cairo
3,88,5,F,cairo
3,89,5,F,cairo
3,90,5,F,cairo
3,91,5,F,cairo
3,92,5,F,cairo
3,93,5,F,cairo
3,94,5,F,cairo
3,95,5,F,cairo
3,96,5,F,cairo
3,97,5,F,cairo
3,99,5,F,cairo
3,100,5,F,cairo
3,102,5,F,cairo
3,103,5,F,cairo
3,105,5,F,cairo
3,106,5,F,cairo
3,107,5,F,cairo
3,110,5,F,cairo
3,112,5,F,cairo
3,113,5,F,cairo
3,115,5,F,cairo
3,116,5,F,cairo
3,117,5,F,cairo
3,119,5,F,cairo
3,121,5,F,cairo
3,122,5,F,cairo
3,123,5,F,cairo
3,124,5,F,cairo
3,125,5,F,cairo
3,126,5,F,cairo
3,127,5,F,cairo
3,129,5,F,giza
3,132,5,F,cairo
3,133,5,F,cairo
3,138,5,F,cairo
3,139,5,F,cairo
3,140,5,F,cairo
3,141,5,F,cairo
3,143,5,F,cairo
3,144,5,F,cairo
3,145,5,F,cairo
3,146,5,F,cairo
3,147,5,F,cairo
3,148,5,F,cairo
3,149,5,F,cairo
3,150,5,F,cairo
3,151,5,F,cairo
3,152,5,F,cairo
3,154,5,F,cairo
3,155,5,F,cairo
3,156,5,F,cairo
3,157,5,F,cairo
3,158,5,F,cairo
3,159,5,F,cairo
3,160,5,F,cairo
3,161,5,F,cairo
3,162,5,F,cairo
3,163,5,F,cairo
3,164,5,F,cairo
3,165,5,F,cairo
3,166,5,F,cairo
3,167,5,F,cairo
3,170,5,F,cairo
3,171,5,F,cairo
3,172,5,F,cairo
3,173,5,F,cairo
3,174,5,F,cairo
3,175,5,F,cairo
3,176,5,F,cairo
3,179,5,F,cairo
3,181,5,F,cairo
3,183,5,F,cairo
3,185,5,F,cairo
3,187,5,F,cairo
3,191,5,F,cairo
3,192,5,F,cairo
3,194,5,F,cairo
3,197,5,F,cairo
3,198,5,F,cairo
3,199,5,F,alexandria
3,200,5,F,cairo
3,201,5,F,cairo
3,202,5,F,cairo
3,203,5,F,alexandria
3,204,5,F,cairo
3,208,5,F,cairo
3,213,5,F,cairo
3,214,5,F,cairo
3,217,5,F,giza
3,222,5,F,giza
3,225,5,F,cairo
3,226,5,F,cairo
3,227,5,F,cairo
3,229,5,F,cairo
3,230,5,F,cairo
3,232,5,F,giza
3,233,5,F,cairo
3,235,5,F,cairo
3,236,5,F,cairo
3,237,5,F,cairo
3,241,5,F,giza
3,245,5,F,cairo
3,248,5,F,cairo
3,249,5,F,cairo
3,254,5,F,sharm el sheikh
3,256,5,F,sharm el sheikh
3,257,5,F,sharm el sheikh
3,258,5,F,sharm el sheikh
3,271,5,F,sharm el sheikh
3,272,5,F,sharm el sheikh
3,287,5,F,sharm el sheikh
3,288,5,F,luxor
3,291,5,F,luxor
3,300,5,F,luxor
3,301,5,F,luxor
3,328,5,F,fayoum
3,329,5,F,fayoum
3,336,5,F,alexandria
3,338,5,F,alexandria
3,339,5,F,alexandria
3,342,5,F,alexandria
3,344,5,F,alexandria
3,346,5,F,alexandria
3,349,5,F,alexandria
3,350,5,F,alexandria
3,353,5,F,alexandria
3,359,5,F,alexandria
3,364,5,F,alexandria
3,367,5,F,alexandria
3,371,5,F,alexandria
3,376,5,F,alexandria
3,381,5,F,alexandria
3,388,5,F,alexandria
3,389,5,F,alexandria
3,390,5,F,alexandria
3,392,5,F,alexandria
3,395,5,F,alexandria
3,396,5,F,alexandria
3,407,5,F,hurghada
3,408,5,F,hurghada
3,409,5,F,hurghada
3,414,5,F,hurghada
3,418,5,F,hurghada
3,431,5,F,hurghada
4,4,5,F,cairo
4,5,5,F,cairo
4,6,5,F,cairo
4,8,5,F,cairo
4,9,5,F,cairo
4,12,5,F,cairo
4,13,5,F,cairo
4,15,5,F,cairo
4,20,5,F,cairo
4,22,5,F,cairo
4,23,5,F,cairo
4,24,5,F,cairo
4,26,5,F,cairo
4,27,5,F,cairo
4,29,5,F,cairo
4,30,5,F,cairo
4,31,5,F,cairo
4,34,5,F,giza
4,35,5,F,cairo
4,36,5,F,cairo
4,37,5,F,cairo
4,38,5,F,giza
4,39,5,F,cairo
4,40,5,F,giza
4,42,5,F,giza
4,44,5,F,cairo
4,45,5,F,cairo
4,74,5,F,cairo
4,79,5,F,giza
4,84,5,F,cairo
4,86,5,F,cairo
4,87,5,F,cairo
4,88,5,F,cairo
4,89,5,F,cairo
4,90,5,F,cairo
4,91,5,F,cairo
4,92,5,F,cairo
4,93,5,F,cairo
4,94,5,F,cairo
4,95,5,F,cairo
4,96,5,F,cairo
4,97,5,F,cairo
4,99,5,F,cairo
4,100,5,F,cairo
4,102,5,F,cairo
4,103,5,F,cairo
4,105,5,F,cairo
4,106,5,F,cairo
4,107,5,F,cairo
4,110,5,F,cairo
4,112,5,F,cairo
4,113,5,F,cairo
4,115,5,F,cairo
4,116,5,F,cairo
4,117,5,F,cairo
4,119,5,F,cairo
4,121,5,F,cairo
4,122,5,F,cairo
4,123,5,F,cairo
4,124,5,F,cairo
4,125,5,F,cairo
4,126,5,F,cairo
4,127,5,F,cairo
4,129,5,F,giza
4,132,5,F,cairo
4,133,5,F,cairo
4,134,5,F,cairo
4,138,5,F,cairo
4,139,5,F,cairo
4,140,5,F,cairo
4,141,5,F,cairo
4,142,5,F,cairo
4,143,5,F,cairo
4,144,5,F,cairo
4,145,5,F,cairo
4,146,5,F,cairo
4,147,5,F,cairo
4,148,5,F,cairo
4,149,5,F,cairo
4,150,5,F,cairo
4,151,5,F,cairo
4,152,5,F,cairo
4,153,5,F,cairo
4,154,5,F,cairo
4,155,5,F,cairo
4,156,5,F,cairo
4,157,5,F,cairo
4,158,5,F,cairo
4,159,5,F,cairo
4,160,5,F,cairo
4,161,5,F,cairo
4,162,5,F,cairo
4,163,5,F,cairo
4,164,5,F,cairo
4,165,5,F,cairo
4,166,5,F,cairo
4,167,5,F,cairo
4,168,5,F,cairo
4,170,5,F,cairo
4,171,5,F,cairo
4,172,5,F,cairo
4,173,5,F,cairo
4,174,5,F,cairo
4,175,5,F,cairo
4,176,5,F,cairo
4,177,5,F,cairo
4,179,5,F,cairo
4,180,5,F,cairo
4,181,5,F,cairo
4,182,5,F,cairo
4,183,5,F,cairo
4,184,5,F,cairo
4,185,5,F,cairo
4,186,5,F,cairo
4,187,5,F,cairo
4,191,5,F,cairo
4,192,5,F,cairo
4,193,5,F,cairo
4,194,5,F,cairo
4,197,5,F,cairo
4,198,5,F,cairo
4,199,5,F,alexandria
4,200,5,F,cairo
4,201,5,F,cairo
4,202,5,F,cairo
4,203,5,F,alexandria
4,211,5,F,giza
4,218,5,F,cairo
4,221,5,F,giza
4,224,5,F,cairo
4,225,5,F,cairo
4,226,5,F,cairo
4,228,5,F,cairo
4,231,5,F,giza
4,232,5,F,giza
4,239,5,F,cairo
4,240,5,F,giza
4,245,5,F,cairo
4,246,5,F,giza
4,249,5,F,cairo
4,250,5,F,cairo
4,251,5,F,cairo
4,253,5,F,giza
4,254,5,F,sharm el sheikh
4,256,5,F,sharm el sheikh
4,257,5,F,sharm el sheikh
4,258,5,F,sharm el sheikh
4,272,5,F,sharm el sheikh
4,274,5,F,sharm el sheikh
4,281,5,F,sharm el sheikh
4,285,5,F,sharm el sheikh
4,287,5,F,sharm el sheikh
4,290,5,F,luxor
4,292,5,F,luxor
4,293,5,F,luxor
4,294,5,F,luxor
4,295,5,F,luxor
4,296,5,F,luxor
4,297,5,F,luxor
4,299,5,F,luxor
4,300,5,F,luxor
4,301,5,F,luxor
4,302,5,F,luxor
4,304,5,F,luxor
4,305,5,F,luxor
4,307,5,F,luxor
4,308,5,F,luxor
4,309,5,F,luxor
4,310,5,F,luxor
4,311,5,F,luxor
4,312,5,F,luxor
4,314,5,F,luxor
4,315,5,F,luxor
4,316,5,F,luxor
4,320,5,F,luxor
4,326,5,F,fayoum
4,329,5,F,fayoum
4,330,5,F,fayoum
4,336,5,F,alexandria
4,343,5,F,alexandria
4,349,5,F,alexandria
4,350,5,F,alexandria
4,353,5,F,alexandria
4,354,5,F,alexandria
4,356,5,F,alexandria
4,366,5,F,alexandria
4,367,5,F,alexandria
4,369,5,F,alexandria
4,370,5,F,alexandria
4,371,5,F,alexandria
4,372,5,F,alexandria
4,375,5,F,alexandria
4,377,5,F,alexandria
4,379,5,F,alexandria
4,380,5,F,alexandria
4,381,5,F,alexandria
4,382,5,F,alexandria
4,383,5,F,alexandria
4,385,5,F,alexandria
4,386,5,F,alexandria
4,387,5,F,alexandria
4,388,5,F,alexandria
4,390,5,F,alexandria
4,391,5,F,alexandria
4,392,5,F,alexandria
4,394,5,F,alexandria
4,395,5,F,alexandria
4,397,5,F,alexandria
4,398,5,F,alexandria
4,407,5,F,hurghada
4,408,5,F,hurghada
4,414,5,F,hurghada
4,418,5,F,hurghada
4,428,5,F,hurghada
4,429,5,F,hurghada
5,4,5,F,cairo
5,5,5,F,cairo
5,12,5,F,cairo
5,20,5,F,cairo
5,22,5,F,cairo
5,24,5,F,cairo
5,26,5,F,cairo
5,27,5,F,cairo
5,31,5,F,cairo
5,34,5,F,giza
5,35,5,F,cairo
5,36,5,F,cairo
5,38,5,F,giza
5,40,5,F,giza
5,42,5,F,giza
5,44,5,F,cairo
5,45,5,F,cairo
5,59,5,F,cairo
5,74,5,F,cairo
5,84,5,F,cairo
5,86,5,F,cairo
5,87,5,F,cairo
5,88,5,F,cairo
5,89,5,F,cairo
5,90,5,F,cairo
5,91,5,F,cairo
5,92,5,F,cairo
5,93,5,F,cairo
5,94,5,F,cairo
5,95,5,F,cairo
5,96,5,F,cairo
5,97,5,F,cairo
5,99,5,F,cairo
5,100,5,F,cairo
5,102,5,F,cairo
5,103,5,F,cairo
5,105,5,F,cairo
5,106,5,F,cairo
5,107,5,F,cairo
5,110,5,F,cairo
5,112,5,F,cairo
5,113,5,F,cairo
5,115,5,F,cairo
5,116,5,F,cairo
5,117,5,F,cairo
5,119,5,F,cairo
5,121,5,F,cairo
5,122,5,F,cairo
5,123,5,F,cairo
5,124,5,F,cairo
5,125,5,F,cairo
5,126,5,F,cairo
5,127,5,F,cairo
5,129,5,F,giza
5,134,5,F,cairo
5,142,5,F,cairo
5,153,5,F,cairo
5,168,5,F,cairo
5,178,5,F,cairo
5,180,5,F,cairo
5,182,5,F,cairo
5,184,5,F,cairo
5,186,5,F,cairo
5,193,5,F,cairo
5,205,5,F,cairo
5,211,5,F,giza
5,215,5,F,cairo
5,221,5,F,giza
5,226,5,F,cairo
5,228,5,F,cairo
5,231,5,F,giza
5,232,5,F,giza
5,242,5,F,giza
5,246,5,F,giza
5,249,5,F,cairo
5,250,5,F,cairo
5,251,5,F,cairo
5,253,5,F,giza
5,254,5,F,sharm el sheikh
5,257,5,F,sharm el sheikh
5,258,5,F,sharm el sheikh
5,274,5,F,sharm el sheikh
5,281,5,F,sharm el sheikh
5,285,5,F,sharm el sheikh
5,287,5,F,sharm el sheikh
5,290,5,F,luxor
5,292,5,F,luxor
5,293,5,F,luxor
5,294,5,F,luxor
5,295,5,F,luxor
5,296,5,F,luxor
5,297,5,F,luxor
5,299,5,F,luxor
5,300,5,F,luxor
5,302,5,F,luxor
5,304,5,F,luxor
5,305,5,F,luxor
5,307,5,F,luxor
5,308,5,F,luxor
5,309,5,F,luxor
5,310,5,F,luxor
5,311,5,F,luxor
5,312,5,F,luxor
5,314,5,F,luxor
5,315,5,F,luxor
5,316,5,F,luxor
5,320,5,F,luxor
5,330,5,F,fayoum
5,333,5,F,alexandria
5,335,5,F,alexandria
5,343,5,F,alexandria
5,350,5,F,alexandria
5,354,5,F,alexandria
5,356,5,F,alexandria
5,363,5,F,alexandria
5,366,5,F,alexandria
5,368,5,F,alexandria
5,369,5,F,alexandria
5,370,5,F,alexandria
5,371,5,F,alexandria
5,372,5,F,alexandria
5,373,5,F,alexandria
5,375,5,F,alexandria
5,377,5,F,alexandria
5,379,5,F,alexandria
5,380,5,F,alexandria
5,381,5,F,alexandria
5,382,5,F,alexandria
5,383,5,F,alexandria
5,385,5,F,alexandria
5,386,5,F,alexandria
5,387,5,F,alexandria
5,388,5,F,alexandria
5,390,5,F,alexandria
5,391,5,F,alexandria
5,392,5,F,alexandria
5,394,5,F,alexandria
5,395,5,F,alexandria
5,397,5,F,alexandria
5,398,5,F,alexandria
5,407,5,F,hurghada
5,408,5,F,hurghada
5,414,5,F,hurghada
5,418,5,F,hurghada
5,428,5,F,hurghada
6,4,5,F,cairo
6,5,5,F,cairo
6,12,5,F,cairo
6,19,5,F,cairo
6,20,5,F,cairo
6,22,5,F,cairo
6,24,5,F,cairo
6,26,5,F,cairo
6,27,5,F,cairo
6,28,5,F,cairo
6,31,5,F,cairo
6,32,5,F,cairo
6,34,5,F,giza
6,35,5,F,cairo
6,36,5,F,cairo
6,38,5,F,giza
6,40,5,F,giza
6,42,5,F,giza
6,44,5,F,cairo
6,45,5,F,cairo
6,74,5,F,cairo
6,84,5,F,cairo
6,85,5,F,cairo
6,86,5,F,cairo
6,87,5,F,cairo
6,88,5,F,cairo
6,89,5,F,cairo
6,90,5,F,cairo
6,91,5,F,cairo
6,92,5,F,cairo
6,93,5,F,cairo
6,94,5,F,cairo
6,95,5,F,cairo
6,96,5,F,cairo
6,97,5,F,cairo
6,98,5,F,cairo
6,99,5,F,cairo
6,100,5,F,cairo
6,102,5,F,cairo
6,103,5,F,cairo
6,104,5,F,cairo
6,105,5,F,cairo
6,106,5,F,cairo
6,107,5,F,cairo
6,108,5,F,cairo
6,109,5,F,cairo
6,110,5,F,cairo
6,111,5,F,cairo
6,112,5,F,cairo
6,113,5,F,cairo
6,114,5,F,cairo
6,115,5,F,cairo
6,116,5,F,cairo
6,117,5,F,cairo
6,119,5,F,cairo
6,120,5,F,cairo
6,121,5,F,cairo
6,122,5,F,cairo
6,123,5,F,cairo
6,124,5,F,cairo
6,125,5,F,cairo
6,126,5,F,cairo
6,127,5,F,cairo
6,129,5,F,giza
6,130,5,F,cairo
6,134,5,F,cairo
6,142,5,F,cairo
6,153,5,F,cairo
6,168,5,F,cairo
6,180,5,F,cairo
6,182,5,F,cairo
6,184,5,F,cairo
6,186,5,F,cairo
6,193,5,F,cairo
6,195,5,F,cairo
6,206,5,F,cairo
6,207,5,F,cairo
6,209,5,F,cairo
6,211,5,F,giza
6,212,5,F,cairo
6,219,5,F,cairo
6,221,5,F,giza
6,223,5,F,cairo
6,226,5,F,cairo
6,228,5,F,cairo
6,231,5,F,giza
6,232,5,F,giza
6,234,5,F,cairo
6,246,5,F,giza
6,249,5,F,cairo
6,250,5,F,cairo
6,251,5,F,cairo
6,252,5,F,cairo
6,253,5,F,giza
6,254,5,F,sharm el sheikh
6,257,5,F,sharm el sheikh
6,258,5,F,sharm el sheikh
6,259,5,F,sharm el sheikh
6,274,5,F,sharm el sheikh
6,281,5,F,sharm el sheikh
6,285,5,F,sharm el sheikh
6,287,5,F,sharm el sheikh
6,290,5,F,luxor
6,292,5,F,luxor
6,293,5,F,luxor
6,294,5,F,luxor
6,295,5,F,luxor
6,296,5,F,luxor
6,297,5,F,luxor
6,299,5,F,luxor
6,300,5,F,luxor
6,302,5,F,luxor
6,304,5,F,luxor
6,305,5,F,luxor
6,307,5,F,luxor
6,308,5,F,luxor
6,309,5,F,luxor
6,310,5,F,luxor
6,311,5,F,luxor
6,312,5,F,luxor
6,314,5,F,luxor
6,315,5,F,luxor
6,316,5,F,luxor
6,320,5,F,luxor
6,330,5,F,fayoum
6,343,5,F,alexandria
6,345,5,F,alexandria
6,350,5,F,alexandria
6,352,5,F,alexandria
6,354,5,F,alexandria
6,356,5,F,alexandria
6,357,5,F,alexandria
6,360,5,F,alexandria
6,361,5,F,alexandria
6,366,5,F,alexandria
6,369,5,F,alexandria
6,370,5,F,alexandria
6,371,5,F,alexandria
6,372,5,F,alexandria
6,375,5,F,alexandria
6,377,5,F,alexandria
6,379,5,F,alexandria
6,380,5,F,alexandria
6,381,5,F,alexandria
6,382,5,F,alexandria
6,383,5,F,alexandria
6,384,5,F,alexandria
6,385,5,F,alexandria
6,386,5,F,alexandria
6,387,5,F,alexandria
6,388,5,F,alexandria
6,390,5,F,alexandria
6,391,5,F,alexandria
6,392,5,F,alexandria
6,394,5,F,alexandria
6,395,5,F,alexandria
6,397,5,F,alexandria
6,398,5,F,alexandria
6,407,5,F,hurghada
6,408,5,F,hurghada
6,414,5,F,hurghada
6,418,5,F,hurghada
6,428,5,F,hurghada
7,4,5,F,cairo
7,5,5,F,cairo
7,12,5,F,cairo
7,19,5,F,cairo
7,20,5,F,cairo
7,22,5,F,cairo
7,24,5,F,cairo
7,26,5,F,cairo
7,27,5,F,cairo
7,31,5,F,cairo
7,32,5,F,cairo
7,34,5,F,giza
7,35,5,F,cairo
7,36,5,F,cairo
7,38,5,F,giza
7,40,5,F,giza
7,42,5,F,giza
7,44,5,F,cairo
7,45,5,F,cairo
7,59,5,F,cairo
7,74,5,F,cairo
7,84,5,F,cairo
7,86,5,F,cairo
7,87,5,F,cairo
7,88,5,F,cairo
7,89,5,F,cairo
7,90,5,F,cairo
7,91,5,F,cairo
7,92,5,F,cairo
7,93,5,F,cairo
7,94,5,F,cairo
7,95,5,F,cairo
7,96,5,F,cairo
7,97,5,F,cairo
7,99,5,F,cairo
7,100,5,F,cairo
7,102,5,F,cairo
7,103,5,F,cairo
7,105,5,F,cairo
7,106,5,F,cairo
7,107,5,F,cairo
7,110,5,F,cairo
7,112,5,F,cairo
7,113,5,F,cairo
7,115,5,F,cairo
7,116,5,F,cairo
7,117,5,F,cairo
7,119,5,F,cairo
7,121,5,F,cairo
7,122,5,F,cairo
7,123,5,F,cairo
7,124,5,F,cairo
7,125,5,F,cairo
7,126,5,F,cairo
7,127,5,F,cairo
7,129,5,F,giza
7,134,5,F,cairo
7,142,5,F,cairo
7,153,5,F,cairo
7,168,5,F,cairo
7,178,5,F,cairo
7,180,5,F,cairo
7,182,5,F,cairo
7,184,5,F,cairo
7,186,5,F,cairo
7,193,5,F,cairo
7,195,5,F,cairo
7,205,5,F,cairo
7,207,5,F,cairo
7,211,5,F,giza
7,212,5,F,cairo
7,215,5,F,cairo
7,221,5,F,giza
7,226,5,F,cairo
7,228,5,F,cairo
7,231,5,F,giza
7,232,5,F,giza
7,234,5,F,cairo
7,246,5,F,giza
7,249,5,F,cairo
7,250,5,F,cairo
7,251,5,F,cairo
7,253,5,F,giza
7,254,5,F,sharm el sheikh
7,257,5,F,sharm el sheikh
7,258,5,F,sharm el sheikh
7,259,5,F,sharm el sheikh
7,274,5,F,sharm el sheikh
7,281,5,F,sharm el sheikh
7,285,5,F,sharm el sheikh
7,287,5,F,sharm el sheikh
7,290,5,F,luxor
7,292,5,F,luxor
7,293,5,F,luxor
7,294,5,F,luxor
7,295,5,F,luxor
7,296,5,F,luxor
7,297,5,F,luxor
7,299,5,F,luxor
7,300,5,F,luxor
7,302,5,F,luxor
7,304,5,F,luxor
7,305,5,F,luxor
7,307,5,F,luxor
7,308,5,F,luxor
7,309,5,F,luxor
7,310,5,F,luxor
7,311,5,F,luxor
7,312,5,F,luxor
7,314,5,F,luxor
7,315,5,F,luxor
7,316,5,F,luxor
7,320,5,F,luxor
7,330,5,F,fayoum
7,333,5,F,alexandria
7,343,5,F,alexandria
7,345,5,F,alexandria
7,350,5,F,alexandria
7,354,5,F,alexandria
7,356,5,F,alexandria
7,357,5,F,alexandria
7,360,5,F,alexandria
7,363,5,F,alexandria
7,366,5,F,alexandria
7,368,5,F,alexandria
7,369,5,F,alexandria
7,370,5,F,alexandria
7,371,5,F,alexandria
7,372,5,F,alexandria
7,375,5,F,alexandria
7,377,5,F,alexandria
7,379,5,F,alexandria
7,380,5,F,alexandria
7,381,5,F,alexandria
7,382,5,F,alexandria
7,383,5,F,alexandria
7,385,5,F,alexandria
7,386,5,F,alexandria
7,387,5,F,alexandria
7,388,5,F,alexandria
7,390,5,F,alexandria
7,391,5,F,alexandria
7,392,5,F,alexandria
7,394,5,F,alexandria
7,395,5,F,alexandria
7,397,5,F,alexandria
7,398,5,F,alexandria
7,407,5,F,hurghada
7,408,5,F,hurghada
7,414,5,F,hurghada
7,418,5,F,hurghada
7,428,5,F,hurghada
8,3,5,F,cairo
8,19,5,F,cairo
8,32,5,F,cairo
8,59,5,F,cairo
8,135,5,F,cairo
8,178,5,F,cairo
8,195,5,F,cairo
8,205,5,F,cairo
8,207,5,F,cairo
8,212,5,F,cairo
8,215,5,F,cairo
8,222,5,F,giza
8,234,5,F,cairo
8,242,5,F,giza
8,259,5,F,sharm el sheikh
8,267,5,F,sharm el sheikh
8,280,5,F,sharm el sheikh
8,286,5,F,sharm el sheikh
8,333,5,F,alexandria
8,335,5,F,alexandria
8,345,5,F,alexandria
8,357,5,F,alexandria
8,360,5,F,alexandria
8,363,5,F,alexandria
8,368,5,F,alexandria
8,373,5,F,alexandria
8,410,5,F,hurghada
8,432,5,F,hurghada
9,5,5,F,cairo
9,12,5,F,cairo
9,19,5,F,cairo
9,20,5,F,cairo
9,22,5,F,cairo
9,24,5,F,cairo
9,27,5,F,cairo
9,31,5,F,cairo
9,32,5,F,cairo
9,34,5,F,giza
9,38,5,F,giza
9,40,5,F,giza
9,42,5,F,giza
9,59,5,F,cairo
9,74,5,F,cairo
9,134,5,F,cairo
9,142,5,F,cairo
9,153,5,F,cairo
9,168,5,F,cairo
9,178,5,F,cairo
9,180,5,F,cairo
9,182,5,F,cairo
9,184,5,F,cairo
9,186,5,F,cairo
9,193,5,F,cairo
9,195,5,F,cairo
9,205,5,F,cairo
9,207,5,F,cairo
9,211,5,F,giza
9,212,5,F,cairo
9,215,5,F,cairo
9,221,5,F,giza
9,228,5,F,cairo
9,231,5,F,giza
9,234,5,F,cairo
9,242,5,F,giza
9,246,5,F,giza
9,247,5,F,giza
9,250,5,F,cairo
9,251,5,F,cairo
9,253,5,F,giza
9,259,5,F,sharm el sheikh
9,274,5,F,sharm el sheikh
9,290,5,F,luxor
9,292,5,F,luxor
9,293,5,F,luxor
9,294,5,F,luxor
9,295,5,F,luxor
9,296,5,F,luxor
9,297,5,F,luxor
9,299,5,F,luxor
9,302,5,F,luxor
9,304,5,F,luxor
9,305,5,F,luxor
9,307,5,F,luxor
9,308,5,F,luxor
9,309,5,F,luxor
9,310,5,F,luxor
9,311,5,F,luxor
9,312,5,F,luxor
9,314,5,F,luxor
9,315,5,F,luxor
